"hsap_ensembl_gid","hsap_gene_name","diff_1","diff_2","undiff_1","undiff_2"
"ENSG00000203542","AL353671.1",4,9,2,2
"ENSG00000203543","AL353671.2",0,1,2,3
"ENSG00000203546","RP11-176H8.1",15,12,17,11
"ENSG00000203547","AL135901.1",0,1,1,0
"ENSG00000203560","OR52J1P",0,0,0,0
"ENSG00000203562","AC004771.1",2,0,0,0
"ENSG00000203563","AC138951.1",9,2,0,0
"ENSG00000203565","RP13-259N13.2",0,0,0,0
"ENSG00000203572","AC090519.3",0,0,0,0
"ENSG00000203573","AC090519.4",10,11,3,5
"ENSG00000203574","AC090519.5",0,0,0,0
"ENSG00000203575","AC090519.6",0,0,0,0
"ENSG00000203576","AC090519.7",1,1,2,2
"ENSG00000203578","AC073940.1",0,0,0,0
"ENSG00000203581","OR1F2P",4,0,0,0
"ENSG00000203583","AL021707.1",0,0,0,0
"ENSG00000203585","RP11-542B15.1",0,3,1,2
"ENSG00000203588","IGBP1-AS1",7,10,7,5
"ENSG00000203589","RP5-886K2.1",7,7,9,12
"ENSG00000203593","RP5-1096D14.6",2,1,3,8
"ENSG00000203594","AC116351.1",1,0,0,0
"ENSG00000203601","LINC00970",6,6,4,3
"ENSG00000203602","AL137059.1",12,8,14,13
"ENSG00000203605","RP11-335E6.2",0,0,0,0
"ENSG00000203606","AC004832.1",0,0,0,0
"ENSG00000203614","AL512652.1",0,1,0,1
"ENSG00000203615","AC069200.1",1,3,8,4
"ENSG00000203616","RHOT1P2",0,0,0,0
"ENSG00000203618","GP1BB",0,0,0,0
"ENSG00000203620","RP11-84A19.2",26,18,11,12
"ENSG00000203630","AL136531.1",2,4,1,3
"ENSG00000203632","AC007690.1",0,0,0,0
"ENSG00000203635","AC144450.2",12,7,13,16
"ENSG00000203643","AC012456.3",0,1,0,0
"ENSG00000203644","AC083799.1",42,56,31,47
"ENSG00000203645","LINC00501",5,6,3,2
"ENSG00000203647","AC106827.1",0,0,1,4
"ENSG00000203648","AC007618.3",0,0,0,0
"ENSG00000203650","RP4-562J12.2",19,22,9,16
"ENSG00000203652","AC099048.1",0,0,0,0
"ENSG00000203659","AL353671.3",0,0,0,0
"ENSG00000203661","OR2T5",0,0,0,0
"ENSG00000203663","OR2L2",0,0,0,0
"ENSG00000203664","OR2W5",0,0,0,0
"ENSG00000203666","EFCAB2",212,229,234,265
"ENSG00000203667","COX20",80,78,73,84
"ENSG00000203668","CHML",716,699,1186,1334
"ENSG00000203684","IBA57-AS1",10,5,1,8
"ENSG00000203685","C1orf95",2,2,0,0
"ENSG00000203688","RP11-351J23.1",0,0,0,0
"ENSG00000203690","TCP10",0,0,0,0
"ENSG00000203691","AC092811.1",17,12,16,10
"ENSG00000203697","CAPN8",0,0,0,0
"ENSG00000203705","TATDN3",329,302,284,332
"ENSG00000203706","SERTAD4-AS1",4,6,49,47
"ENSG00000203709","C1orf132",511,526,175,167
"ENSG00000203710","CR1",1,1,1,0
"ENSG00000203711","C6orf99",0,0,1,3
"ENSG00000203721","LINC00862",5,5,51,53
"ENSG00000203722","RAET1G",73,57,32,26
"ENSG00000203724","C1orf53",75,61,30,41
"ENSG00000203727","SAMD5",25,20,1,4
"ENSG00000203729","LINC00272",0,0,0,0
"ENSG00000203730","TEDDM1",2,0,0,0
"ENSG00000203733","GJE1",0,0,0,0
"ENSG00000203734","ECT2L",3,2,1,2
"ENSG00000203737","GPR52",0,1,1,4
"ENSG00000203739","RP11-296O14.3",12,24,28,26
"ENSG00000203740","METTL11B",0,0,0,0
"ENSG00000203747","FCGR3A",0,0,0,0
"ENSG00000203756","TMEM244",0,0,0,0
"ENSG00000203757","OR6K3",0,0,0,0
"ENSG00000203758","OR10T1P",0,0,0,0
"ENSG00000203760","CENPW",365,309,411,431
"ENSG00000203761","MSTO2P",59,76,89,106
"ENSG00000203772","SPRN",124,143,164,156
"ENSG00000203778","FAM229B",715,781,338,397
"ENSG00000203780","FANK1",173,183,143,139
"ENSG00000203781","AL591704.9",0,0,0,0
"ENSG00000203782","LOR",0,0,0,0
"ENSG00000203783","PRR9",0,0,0,0
"ENSG00000203784","LELP1",0,0,0,0
"ENSG00000203785","SPRR2E",0,0,0,0
"ENSG00000203786","KPRP",0,0,8,8
"ENSG00000203791","METTL10",390,430,276,354
"ENSG00000203795","FAM24A",0,1,0,0
"ENSG00000203797","DDO",1,0,2,1
"ENSG00000203799","CCDC162P",0,0,2,1
"ENSG00000203801","LINC00222",1,2,1,2
"ENSG00000203804","ADAMTSL4-AS1",0,0,0,1
"ENSG00000203805","PPAPDC1A",97,83,570,615
"ENSG00000203808","BVES-AS1",20,5,21,14
"ENSG00000203809","LINC00577",0,0,0,0
"ENSG00000203811","HIST2H3C",0,0,0,0
"ENSG00000203812","HIST2H2AA4",2,0,0,0
"ENSG00000203813","HIST1H3H",5,9,1,1
"ENSG00000203814","HIST2H2BF",49,56,21,28
"ENSG00000203815","FAM231D",0,0,0,0
"ENSG00000203817","FAM72C",4,2,0,2
"ENSG00000203818","HIST2H3PS2",0,0,0,0
"ENSG00000203819","HIST2H2BC",6,11,9,7
"ENSG00000203825","RP11-744H18.1",5,1,0,0
"ENSG00000203827","NBPF16",55,58,111,196
"ENSG00000203832","NBPF20",697,666,937,935
"ENSG00000203835","ABHD17AP1",0,0,0,0
"ENSG00000203836","NBPF24",87,61,77,111
"ENSG00000203837","PNLIPRP3",0,0,0,0
"ENSG00000203843","PFN1P2",17,19,6,9
"ENSG00000203849","RP11-417J8.6",26,24,16,18
"ENSG00000203852","HIST2H3A",0,0,0,0
"ENSG00000203855","HSD3BP4",0,0,2,3
"ENSG00000203857","HSD3B1",0,0,0,0
"ENSG00000203858","HSD3BP2",0,0,0,0
"ENSG00000203859","HSD3B2",0,0,0,0
"ENSG00000203863","AL079342.1",0,2,0,0
"ENSG00000203864","C1orf137",0,0,0,0
"ENSG00000203865","ATP1A1OS",55,70,11,10
"ENSG00000203867","RBM20",5,6,2,0
"ENSG00000203870","SMIM9",0,0,0,0
"ENSG00000203871","C6orf164",0,3,1,7
"ENSG00000203872","C6orf163",18,11,16,9
"ENSG00000203875","SNHG5",3122,3156,2601,2754
"ENSG00000203876","RP11-451M19.3",5,8,5,1
"ENSG00000203877","RIPPLY2",0,0,0,0
"ENSG00000203878","CHIAP2",0,0,0,0
"ENSG00000203879","GDI1",6665,6855,9032,9689
"ENSG00000203880","PCMTD2",2048,1995,2417,2681
"ENSG00000203883","SOX18",0,1,0,0
"ENSG00000203886","CYP17A1-AS1",0,0,1,1
"ENSG00000203896","LIME1",153,131,122,128
"ENSG00000203897","SPATA42",1,1,1,0
"ENSG00000203900","RP11-261N11.8",0,0,0,0
"ENSG00000203902","PNMA6B",0,0,0,0
"ENSG00000203907","OOEP",2,2,0,0
"ENSG00000203908","KHDC3L",0,0,0,0
"ENSG00000203909","DPPA5",0,0,0,0
"ENSG00000203910","C1orf146",2,8,0,0
"ENSG00000203914","HSP90B3P",0,0,0,0
"ENSG00000203923","SPANXN1",0,0,0,0
"ENSG00000203924","SPANXN2",0,0,0,0
"ENSG00000203926","SPANXA2",0,0,0,0
"ENSG00000203930","LINC00632",50,26,19,30
"ENSG00000203933","CXorf66",0,0,0,0
"ENSG00000203942","C10orf62",0,0,0,0
"ENSG00000203943","SAMD13",44,58,45,25
"ENSG00000203950","FAM127B",1292,1313,1508,1681
"ENSG00000203952","CCDC160",0,0,0,0
"ENSG00000203963","C1orf141",0,0,0,0
"ENSG00000203965","EFCAB7",303,273,283,291
"ENSG00000203970","DEFB110",0,0,0,0
"ENSG00000203971","RP13-379L11.2",0,0,0,0
"ENSG00000203972","GLYATL3",0,0,0,0
"ENSG00000203985","LDLRAD1",0,0,0,0
"ENSG00000203987","RP11-188C12.3",0,0,0,0
"ENSG00000203989","RHOXF2B",0,0,0,0
"ENSG00000203993","C9orf37",330,319,298,282
"ENSG00000203995","ZYG11A",4,14,4,1
"ENSG00000203999","RP11-290F20.1",57,60,38,30
"ENSG00000204001","LCN8",0,0,0,0
"ENSG00000204003","LCN6",0,0,0,0
"ENSG00000204006","C1orf185",1,0,0,0
"ENSG00000204007","GLT6D1",0,0,0,0
"ENSG00000204010","IFIT1B",0,0,0,0
"ENSG00000204011","COL5A1-AS1",5,2,1,2
"ENSG00000204019","CT83",0,0,0,0
"ENSG00000204020","LIPN",0,0,0,0
"ENSG00000204021","LIPK",0,0,0,0
"ENSG00000204022","LIPJ",0,0,4,1
"ENSG00000204025","TRPC5OS",0,0,0,0
"ENSG00000204031","LCN1P2",0,0,0,0
"ENSG00000204033","LRIT2",1,0,0,0
"ENSG00000204038","AL359195.1",0,0,0,0
"ENSG00000204044","RP11-465L10.10",0,1,0,0
"ENSG00000204049","AL391421.1",0,0,0,0
"ENSG00000204052","LRRC73",34,18,58,43
"ENSG00000204053","MYCLP1",0,0,0,0
"ENSG00000204054","LINC00963",1390,1399,1760,1850
"ENSG00000204055","RP11-247A12.2",12,7,15,21
"ENSG00000204060","FOXO6",0,0,0,0
"ENSG00000204065","TCEAL5",0,0,0,0
"ENSG00000204070","SYS1",999,1120,746,759
"ENSG00000204071","TCEAL6",6,10,0,0
"ENSG00000204072","RP4-545K15.3",0,0,2,0
"ENSG00000204084","INPP5B",1027,1076,994,1128
"ENSG00000204086","RPA4",6,1,1,0
"ENSG00000204091","TDRG1",0,0,0,0
"ENSG00000204092","LINC00951",0,0,0,0
"ENSG00000204099","NEU4",1,0,3,3
"ENSG00000204103","MAFB",2,5,33,49
"ENSG00000204104","TRAF3IP1",843,831,812,827
"ENSG00000204110","RP1-153P14.8",0,0,0,0
"ENSG00000204113","BMP2KL",2,0,0,1
"ENSG00000204116","CHIC1",482,486,459,481
"ENSG00000204117","RP4-640H8.2",1,0,0,0
"ENSG00000204118","NAP1L6",2,1,0,0
"ENSG00000204119","LINC00684",0,0,0,0
"ENSG00000204120","GIGYF2",3949,4089,3940,4112
"ENSG00000204121","AC068134.5",0,0,0,0
"ENSG00000204128","C2orf72",0,1,0,0
"ENSG00000204130","RUFY2",899,949,1083,1346
"ENSG00000204131","NHSL2",162,170,146,136
"ENSG00000204136","GGTA1P",0,0,0,0
"ENSG00000204138","PHACTR4",1231,1364,1474,1682
"ENSG00000204140","CLPSL1",0,0,0,0
"ENSG00000204147","ASAH2B",84,74,188,155
"ENSG00000204148","LINC00474",0,0,0,0
"ENSG00000204149","AGAP6",462,488,558,593
"ENSG00000204150","CTGLF11P",0,0,6,2
"ENSG00000204152","TIMM23B",10,7,14,8
"ENSG00000204160","ZDHHC18",1404,1480,1925,1841
"ENSG00000204161","C10orf128",0,0,0,0
"ENSG00000204164","BMS1P5",113,149,107,80
"ENSG00000204165","CXorf65",0,0,0,0
"ENSG00000204169","AGAP7",2,0,0,0
"ENSG00000204172","AGAP10",366,384,343,380
"ENSG00000204173","LRRC37A5P",4,6,5,8
"ENSG00000204174","NPY4R",2,1,0,0
"ENSG00000204175","GPRIN2",0,0,0,0
"ENSG00000204176","SYT15",472,463,255,262
"ENSG00000204177","BMS1P1",14,26,26,20
"ENSG00000204178","TMEM57",1281,1260,1665,1889
"ENSG00000204179","PTPN20A",0,0,0,0
"ENSG00000204183","GDF5OS",0,1,0,0
"ENSG00000204186","ZDBF2",1864,1960,697,787
"ENSG00000204187","LINC00619",10,8,1,1
"ENSG00000204188","GGNBP1",0,0,3,4
"ENSG00000204193","TXNDC8",1,0,0,0
"ENSG00000204194","RPL12P1",0,0,0,0
"ENSG00000204195","AWAT1",1,1,0,0
"ENSG00000204196","AC011737.2",0,0,0,0
"ENSG00000204209","DAXX",2218,2379,2899,2787
"ENSG00000204217","BMPR2",4886,4659,9498,10563
"ENSG00000204219","TCEA3",634,615,487,468
"ENSG00000204220","PFDN6",478,556,688,701
"ENSG00000204227","RING1",1919,1978,1991,1983
"ENSG00000204228","HSD17B8",47,40,33,33
"ENSG00000204231","RXRB",2926,2909,2993,3051
"ENSG00000204237","OXLD1",468,501,462,403
"ENSG00000204241","RP11-713P17.3",2,5,19,19
"ENSG00000204246","OR13C3",0,0,0,0
"ENSG00000204248","COL11A2",55,45,97,116
"ENSG00000204250","LINC00587",0,0,1,0
"ENSG00000204252","HLA-DOA",0,0,0,0
"ENSG00000204253","HNRNPCP2",320,285,226,242
"ENSG00000204256","BRD2",7863,7647,8600,8988
"ENSG00000204257","HLA-DMA",261,253,36,45
"ENSG00000204261","TAPSAR1",34,24,61,67
"ENSG00000204262","COL5A2",158761,161712,53455,56241
"ENSG00000204264","PSMB8",1219,1227,1563,1630
"ENSG00000204267","TAP2",905,824,1372,1553
"ENSG00000204271","SPIN3",167,209,119,139
"ENSG00000204272","RP11-622K12.1",1082,1093,964,1052
"ENSG00000204277","RP11-219G17.4",2,2,0,0
"ENSG00000204278","TMEM235",0,0,0,0
"ENSG00000204279","PAGE3",0,0,0,0
"ENSG00000204282","TNRC6C-AS1",0,2,1,1
"ENSG00000204283","FLJ45079",0,0,0,0
"ENSG00000204287","HLA-DRA",0,0,0,0
"ENSG00000204290","BTNL2",0,0,0,0
"ENSG00000204291","COL15A1",1015,1084,3,13
"ENSG00000204293","OR8B2",0,0,0,0
"ENSG00000204296","C6orf10",0,0,0,0
"ENSG00000204300","TMEM225",0,0,0,0
"ENSG00000204301","NOTCH4",27,51,6,10
"ENSG00000204304","PBX2",2467,2600,2673,2706
"ENSG00000204305","AGER",209,270,280,289
"ENSG00000204306","AP002348.1",0,0,0,0
"ENSG00000204308","RNF5",521,499,736,771
"ENSG00000204310","AGPAT1",3552,3424,2523,2607
"ENSG00000204311","DFNB59",129,125,74,78
"ENSG00000204314","PRRT1",326,327,228,219
"ENSG00000204315","FKBPL",81,85,193,202
"ENSG00000204316","MRPL38",172,144,172,152
"ENSG00000204323","SMIM5",9,9,9,3
"ENSG00000204334","ERICH2",0,0,0,0
"ENSG00000204335","SP5",0,0,0,0
"ENSG00000204338","CYP21A1P",1,4,6,2
"ENSG00000204344","STK19",631,724,830,810
"ENSG00000204345","CD300LD",0,0,0,0
"ENSG00000204347","BTBD17",0,0,0,0
"ENSG00000204348","DXO",702,784,589,625
"ENSG00000204351","SKIV2L",3206,3005,3026,3049
"ENSG00000204352","C9orf129",2,0,2,0
"ENSG00000204356","NELFE",1371,1490,1968,2132
"ENSG00000204361","NXPE2",1,5,1,2
"ENSG00000204362","RP11-380J14.1",5,5,53,67
"ENSG00000204363","SPANXN5",0,0,0,0
"ENSG00000204365","C10orf126",0,0,0,0
"ENSG00000204366","ZBTB12",256,177,260,294
"ENSG00000204368","RP11-552E4.3",0,0,0,0
"ENSG00000204370","SDHD",1493,1509,1347,1563
"ENSG00000204371","EHMT2",3208,3211,3448,3461
"ENSG00000204375","XAGE1E",0,0,0,0
"ENSG00000204376","XAGE1D",0,0,0,0
"ENSG00000204377","C1orf134",46,26,45,52
"ENSG00000204379","XAGE1A",0,0,0,0
"ENSG00000204380","AC005042.4",7,13,2,4
"ENSG00000204381","LAYN",4275,4377,1627,1655
"ENSG00000204382","XAGE1B",0,0,0,0
"ENSG00000204385","SLC44A4",8,12,6,3
"ENSG00000204386","NEU1",1949,1954,2151,2143
"ENSG00000204387","C6orf48",6954,7212,4507,4586
"ENSG00000204388","HSPA1B",861,918,1239,1414
"ENSG00000204389","HSPA1A",1002,990,1691,1646
"ENSG00000204390","HSPA1L",79,94,154,135
"ENSG00000204392","LSM2",457,454,731,733
"ENSG00000204393","RP11-410N8.4",0,0,0,0
"ENSG00000204394","VARS",2977,3130,4650,4877
"ENSG00000204396","VWA7",12,14,14,7
"ENSG00000204397","CARD16",1148,1120,1993,2217
"ENSG00000204398","RP11-65D24.2",0,0,0,0
"ENSG00000204399","AC012306.2",0,0,0,0
"ENSG00000204403","CASP12",5,10,113,109
"ENSG00000204406","MBD5",1200,1292,1008,1116
"ENSG00000204410","MSH5",154,144,180,134
"ENSG00000204414","CSHL1",0,0,0,0
"ENSG00000204420","C6orf25",0,2,3,0
"ENSG00000204421","LY6G6C",1,0,1,0
"ENSG00000204422","XXbac-BPG32J3.20",0,0,0,0
"ENSG00000204424","LY6G6F",0,0,0,0
"ENSG00000204427","ABHD16A",104,95,148,176
"ENSG00000204428","LY6G5C",39,38,42,39
"ENSG00000204429","RP11-1E11.1",0,0,0,0
"ENSG00000204434","POTEKP",1,2,0,0
"ENSG00000204435","CSNK2B",1303,1291,1413,1423
"ENSG00000204437","CTSLP6",0,0,0,0
"ENSG00000204438","GPANK1",298,325,566,457
"ENSG00000204439","C6orf47",501,498,773,805
"ENSG00000204442","FAM155A",1654,1678,1845,2081
"ENSG00000204444","APOM",43,40,59,39
"ENSG00000204446","C9orf170",0,2,0,2
"ENSG00000204449","TRIM49C",0,0,0,0
"ENSG00000204450","TRIM64",0,0,0,0
"ENSG00000204455","TRIM51BP",0,0,0,0
"ENSG00000204456","RP11-313I2.10",0,0,0,0
"ENSG00000204460","AC079586.1",0,0,0,0
"ENSG00000204463","BAG6",7117,7223,10373,10901
"ENSG00000204464","C1orf195",0,0,1,6
"ENSG00000204466","DGKK",0,0,0,0
"ENSG00000204469","PRRC2A",11249,11158,14162,14329
"ENSG00000204471","TBC1D3P4",0,0,0,0
"ENSG00000204472","AIF1",0,0,1,0
"ENSG00000204475","NCR3",0,0,0,0
"ENSG00000204478","PRAMEF20",0,0,0,0
"ENSG00000204479","PRAMEF17",0,0,0,0
"ENSG00000204480","PRAMEF19",0,0,0,0
"ENSG00000204481","PRAMEF14",0,0,0,0
"ENSG00000204482","LST1",2,1,0,1
"ENSG00000204485","XX-FW84067D5.1",0,0,0,0
"ENSG00000204486","PRAMEF21",0,0,0,0
"ENSG00000204488","PRAMEF16",0,0,0,0
"ENSG00000204491","PRAMEF18",0,0,0,0
"ENSG00000204495","PRAMEF13",0,0,0,0
"ENSG00000204498","NFKBIL1",384,346,366,344
"ENSG00000204501","PRAMEF9",0,0,0,0
"ENSG00000204502","PRAMEF5",0,0,0,0
"ENSG00000204503","PRAMEF3",0,0,0,0
"ENSG00000204505","PRAMEF25",0,0,0,0
"ENSG00000204508","PRAMEF22",0,0,0,0
"ENSG00000204510","PRAMEF7",0,0,0,0
"ENSG00000204511","MCCD1",1,0,1,4
"ENSG00000204513","PRAMEF11",0,0,0,0
"ENSG00000204514","ZNF814",481,492,345,363
"ENSG00000204516","MICB",511,514,1214,1228
"ENSG00000204518","AADACL4",12,16,0,0
"ENSG00000204519","ZNF551",140,137,144,157
"ENSG00000204520","MICA",1435,1556,1735,1834
"ENSG00000204524","ZNF805",212,200,230,238
"ENSG00000204525","HLA-C",18906,19129,11694,12716
"ENSG00000204528","PSORS1C3",0,0,0,0
"ENSG00000204529","GUCY2EP",0,0,0,0
"ENSG00000204531","POU5F1",15,16,27,33
"ENSG00000204532","ZSCAN5C",0,0,1,8
"ENSG00000204533","AC024580.1",86,113,71,56
"ENSG00000204536","CCHCR1",629,681,1006,948
"ENSG00000204538","PSORS1C2",6,3,0,0
"ENSG00000204539","CDSN",0,0,0,0
"ENSG00000204540","PSORS1C1",30,36,5,2
"ENSG00000204542","C6orf15",0,0,0,0
"ENSG00000204544","MUC21",0,0,0,0
"ENSG00000204547","DEFB122",0,0,0,0
"ENSG00000204548","DEFB121",0,0,0,0
"ENSG00000204555","RP4-610C12.2",0,0,0,0
"ENSG00000204556","CTD-2514C3.1",0,0,0,0
"ENSG00000204560","DHX16",1823,1810,2104,2213
"ENSG00000204564","C6orf136",265,226,237,221
"ENSG00000204566","C10orf115",0,0,0,0
"ENSG00000204568","MRPS18B",1077,992,1494,1551
"ENSG00000204569","PPP1R10",1996,2092,2267,2386
"ENSG00000204571","KRTAP5-11",0,0,0,0
"ENSG00000204572","KRTAP5-10",0,0,4,2
"ENSG00000204574","ABCF1",3797,3937,4428,4620
"ENSG00000204576","PRR3",553,533,487,503
"ENSG00000204577","LILRB3",21,11,6,1
"ENSG00000204580","DDR1",1278,1239,3927,3870
"ENSG00000204581","AC096670.3",2,1,10,3
"ENSG00000204583","LRCOL1",0,0,0,1
"ENSG00000204584","RP11-304F15.3",8,0,5,5
"ENSG00000204588","LINC01123",3,10,6,4
"ENSG00000204590","GNL1",3283,3338,5293,5784
"ENSG00000204592","HLA-E",29673,30154,12872,13620
"ENSG00000204595","DPRX",0,0,0,0
"ENSG00000204599","TRIM39",434,459,510,512
"ENSG00000204603","RP11-638F5.1",0,0,0,1
"ENSG00000204604","ZNF468",308,399,504,560
"ENSG00000204610","TRIM15",0,0,0,0
"ENSG00000204611","ZNF616",873,835,751,844
"ENSG00000204612","FOXB2",0,0,0,0
"ENSG00000204613","TRIM10",0,0,0,0
"ENSG00000204614","TRIM40",0,0,1,4
"ENSG00000204616","TRIM31",0,0,1,1
"ENSG00000204618","RNF39",71,62,89,95
"ENSG00000204619","PPP1R11",1126,1209,1740,1826
"ENSG00000204620","AC115618.1",11,18,12,10
"ENSG00000204622","HLA-J",4,1,14,10
"ENSG00000204623","ZNRD1-AS1",247,323,130,145
"ENSG00000204624","PTCHD2",0,0,0,0
"ENSG00000204625","HCG9",0,2,0,3
"ENSG00000204628","GNB2L1",38239,38680,32013,33843
"ENSG00000204632","HLA-G",237,121,128,147
"ENSG00000204634","TBC1D8",457,493,602,685
"ENSG00000204637","AC068538.2",0,0,0,0
"ENSG00000204640","NMS",0,0,0,0
"ENSG00000204642","HLA-F",835,884,463,384
"ENSG00000204644","ZFP57",0,0,2,1
"ENSG00000204645","SSX4",0,0,0,0
"ENSG00000204648","SSX9",0,0,0,0
"ENSG00000204650","CRHR1-IT1",354,336,361,345
"ENSG00000204652","RPS26P8",2,2,2,0
"ENSG00000204653","ASPDH",11,7,6,3
"ENSG00000204655","MOG",3,5,1,1
"ENSG00000204657","OR2H2",4,0,4,4
"ENSG00000204658","RP11-218C14.2",0,0,0,0
"ENSG00000204659","CBY3",3,0,2,4
"ENSG00000204661","C5orf60",1,1,0,0
"ENSG00000204662","CST9LP1",0,0,0,0
"ENSG00000204663","CST13P",0,0,0,0
"ENSG00000204666","CTD-2126E3.1",1,3,0,0
"ENSG00000204669","C9orf57",0,0,0,0
"ENSG00000204670","IGKV1OR2-3",0,0,0,0
"ENSG00000204671","IL31",0,0,0,0
"ENSG00000204673","AKT1S1",1623,1584,2014,1938
"ENSG00000204677","FAM153C",0,0,0,0
"ENSG00000204681","GABBR1",2537,2607,3785,3983
"ENSG00000204682","CASC10",103,131,77,60
"ENSG00000204683","C10orf113",0,0,0,0
"ENSG00000204684","RP5-1004I9.1",0,0,0,0
"ENSG00000204685","STARD7-AS1",165,157,104,107
"ENSG00000204687","MAS1L",0,0,0,0
"ENSG00000204688","OR2H1",0,0,0,0
"ENSG00000204694","OR11A1",0,0,0,0
"ENSG00000204695","OR14J1",0,0,0,0
"ENSG00000204697","OR2U1P",0,0,0,0
"ENSG00000204699","UBTFL3",0,0,0,0
"ENSG00000204700","OR2J2",0,0,0,0
"ENSG00000204701","OR2J3",0,0,0,0
"ENSG00000204702","OR2J1",0,0,0,0
"ENSG00000204703","OR2B3",0,0,0,0
"ENSG00000204704","OR2W1",0,0,0,0
"ENSG00000204705","UBTFL5",0,0,0,0
"ENSG00000204706","MAMDC2-AS1",22,16,28,15
"ENSG00000204709","C6orf100",1,2,0,0
"ENSG00000204710","SPDYC",0,0,0,0
"ENSG00000204711","C9orf135",3,8,8,8
"ENSG00000204713","TRIM27",2911,2828,3118,3441
"ENSG00000204717","AC073464.11",0,0,0,0
"ENSG00000204718","CNN2P12",0,0,0,0
"ENSG00000204740","MALRD1",0,0,0,0
"ENSG00000204745","AC083899.3",26,26,29,30
"ENSG00000204752","AC025278.1",1,1,0,1
"ENSG00000204754","CTC-281M20.1",0,0,3,1
"ENSG00000204758","CTC-308K20.1",17,14,45,25
"ENSG00000204764","RANBP17",281,209,332,386
"ENSG00000204767","FAM196B",89,102,3230,3446
"ENSG00000204771","CTD-3232M19.2",0,0,0,0
"ENSG00000204775","KM-PA-2",2,0,2,0
"ENSG00000204776","IGKV1OR-3",0,0,0,0
"ENSG00000204778","RP11-15J10.1",0,0,6,4
"ENSG00000204779","FOXD4L5",1,0,1,0
"ENSG00000204780","IGKV1OR9-1",0,0,0,0
"ENSG00000204787","REG1P",0,0,0,0
"ENSG00000204788","CR769776.1",1,0,0,2
"ENSG00000204789","ZNF204P",24,9,5,3
"ENSG00000204790","CBWD6",80,77,86,119
"ENSG00000204791","CTD-3065J16.6",0,4,0,0
"ENSG00000204792","AC104135.3",1,1,10,16
"ENSG00000204793","FOXD4L6",0,0,0,0
"ENSG00000204794","PGM5P1",19,30,17,13
"ENSG00000204801","RP11-96J15.2",0,0,0,1
"ENSG00000204802","RP11-111F5.4",15,11,16,18
"ENSG00000204805","FAM27E4",0,0,0,0
"ENSG00000204807","FAM27E2",8,0,0,0
"ENSG00000204813","RP11-34H11.3",0,0,0,0
"ENSG00000204814","RP11-160N1.10",0,0,0,0
"ENSG00000204815","TTC25",87,82,33,45
"ENSG00000204816","RP11-475I24.1",0,0,0,0
"ENSG00000204818","BX649563.4",0,0,0,0
"ENSG00000204822","MRPL53",57,81,89,99
"ENSG00000204828","FOXD4L2",0,0,0,0
"ENSG00000204832","ST8SIA6-AS1",0,2,0,0
"ENSG00000204837","RP11-204M4.2",9,2,4,2
"ENSG00000204839","MROH6",110,123,105,124
"ENSG00000204842","ATXN2",3076,3126,2803,3185
"ENSG00000204843","DCTN1",8767,8835,10657,10855
"ENSG00000204844","FAM74A3",6,3,2,3
"ENSG00000204848","SPATA31A2",0,0,0,0
"ENSG00000204849","SPATA31A1",0,0,0,0
"ENSG00000204850","AC011484.1",0,0,0,0
"ENSG00000204851","PNMAL2",13,22,0,6
"ENSG00000204852","TCTN1",2730,2762,1365,1374
"ENSG00000204856","FAM216A",386,330,310,294
"ENSG00000204859","ZBTB48",573,592,501,491
"ENSG00000204860","FAM201A",0,0,0,0
"ENSG00000204866","IGFL2",0,1,0,0
"ENSG00000204869","IGFL4",2,14,5,4
"ENSG00000204872","AC092653.5",0,0,0,0
"ENSG00000204873","KRTAP9-3",0,0,0,0
"ENSG00000204876","AC021218.2",0,0,0,0
"ENSG00000204880","KRTAP4-8",0,0,0,0
"ENSG00000204882","GPR20",4,2,0,0
"ENSG00000204887","KRTAP1-4",0,0,0,0
"ENSG00000204889","KRT40",0,0,1,4
"ENSG00000204894","RP11-208G20.2",9,9,5,8
"ENSG00000204897","KRT25",0,0,0,0
"ENSG00000204899","MZT1",435,410,678,722
"ENSG00000204904","CXorf31",4,7,0,1
"ENSG00000204909","SPINK9",8,3,8,4
"ENSG00000204913","LRRC3C",0,0,2,0
"ENSG00000204915","RP6-99M1.1",0,0,0,0
"ENSG00000204918","PRR20B",0,0,0,0
"ENSG00000204919","PRR20A",0,0,0,0
"ENSG00000204920","ZNF155",164,166,175,182
"ENSG00000204922","C11orf83",180,142,271,221
"ENSG00000204923","FBXO48",53,52,98,119
"ENSG00000204928","GRXCR2",0,0,0,0
"ENSG00000204929","AC074391.1",5,6,0,0
"ENSG00000204930","FAM221B",0,1,0,0
"ENSG00000204933","CD177P1",1,2,0,0
"ENSG00000204934","ATP6V0E2-AS1",9,18,24,34
"ENSG00000204936","CD177",11,6,1,4
"ENSG00000204941","PSG5",860,836,108,128
"ENSG00000204946","ZNF783",885,881,705,840
"ENSG00000204947","ZNF425",223,238,118,136
"ENSG00000204949","FAM83A-AS1",0,0,0,0
"ENSG00000204950","LRRC10B",1,0,1,0
"ENSG00000204952","FBXO47",1,0,0,0
"ENSG00000204954","C12orf73",193,237,251,241
"ENSG00000204956","PCDHGA1",231,204,181,210
"ENSG00000204957","AC006486.1",3,5,14,11
"ENSG00000204959","ARHGEF34P",15,0,2,1
"ENSG00000204960","BLACE",1,0,0,0
